sample_id,sieve,fraction_proc,size_class,phylum,class,subclass,order,infraorder,family,genus,species,life_stage,sex,length,count,tot_count,abundance,lab_processor,taxa_info,prey_info,mesh,vol_cor,ww,biomass,processor_notes,tow_id,tow_fraction,preservation_method,analyzed_by,sample_comments,survey_date,site_id,sampling_bout,tow_type,line_out_depth,tow_lat,tow_long,tow_start_time,tow_bot_time,tow_end_time,tow_duration,flow_meter,flowmeter_in,flowmeter_out,flow_flag,revolutions,corrected_volume,modelled_volume,solo_id,solo_depth,tow_split,sample_collected,zoop_tow_comments,quality_level,quality_log
JSPK1135,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,,Hyperiidae,Themisto,,,,3,1,1,0.07,Andrea Le,Themisto,Themisto,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Leukartiara,,,,8.5,1,1,0.07,Andrea Le,Leukartiara,Leukartiara,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Leukartiara,,,,8.5,1,1,0.07,Andrea Le,Leukartiara,Leukartiara,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Leukartiara,,,,8.5,1,1,0.07,Andrea Le,Leukartiara,Leukartiara,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Leukartiara,,,,8.5,1,1,0.07,Andrea Le,Leukartiara,Leukartiara,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Majidae,,,larvae,,<2,2,67,4.43,Andrea Le,Majidae,Majidae_larvae,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Metridinidae,Metridia,,,,3,1,1,0.07,Andrea Le,Metridia,Metridia,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,2 to 5,Chordata,Appendicularia,,Copelata,,Oikopleuridae,Oikopleura,,,,<2,4,133,8.87,Andrea Le,Oikopleura,Oikopleura,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Caridea,Pandalidae,,,larvae,,4.1,3,3,0.2,Andrea Le,Pandalidae,Pandalidae_larvae,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Caridea,Pandalidae,,,larvae,,<2,2,67,4.43,Andrea Le,Pandalidae,Pandalidae_larvae,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Paracalanidae,Paracalanus,,,,<2,18,600,39.9,Andrea Le,Paracalanus,Paracalanus,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,6,1,1,0.07,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,6,1,1,0.07,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,6,1,1,0.07,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,6,1,1,0.07,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Podon,,,,<2,1,33,2.22,Andrea Le,Podon,Podon,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Clausocalanidae,Pseudocalanus,,,,<2,85,2833,188.4,Andrea Le,Pseudocalanus,Pseudocalanus,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,7.75,3,3,0.2,Andrea Le,Sarsia,Sarsia,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,7.75,3,3,0.2,Andrea Le,Sarsia,Sarsia,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,7.75,3,3,0.2,Andrea Le,Sarsia,Sarsia,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,7.75,3,3,0.2,Andrea Le,Sarsia,Sarsia,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Tortanidae,Tortanus,,,F,2.3,1,1,0.07,Andrea Le,Tortanus,Tortanus,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Tortanidae,Tortanus,,,M,<2,1,33,2.22,Andrea Le,Tortanus,Tortanus,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Acartiidae,Acartia,,,,<2,5,250,22.22,Andrea Le,Acartia,Acartia,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,1000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Annatiara,affinis,,,6.8,1,1,0.09,Andrea Le,Annatiara_affinis,Annatiara_affinis,250,11.25197,22.7,2.017424504,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,nauplius,,<2,179,8950,795.42,Andrea Le,Balanomorpha,Balanomorpha_nauplius,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Mollusca,Bivalvia,,,,,,,veliger,,<2,8,400,35.55,Andrea Le,Bivalvia,Bivalvia_veliger,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,1000,1,2 to 5,Cnidaria,Hydrozoa,,Leptothecata,,Campanulariidae,Clytia,,,,3.5,1,1,0.09,Andrea Le,Clytia,Clytia,250,11.25197,22.7,2.017424504,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Corycaeidae,Corycaeus,,,,<2,3,150,13.33,Andrea Le,Corycaeus,Corycaeus,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,cyprid,,<2,11,550,48.88,Andrea Le,Balanomorpha,Balanomorpha_cyprid,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Echinodermata,,,,,,,,larvae,,<2,39,1950,173.3,Andrea Le,Echinodermata,Echinodermata_larvae,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,1000,1,1 to 2,Chordata,Actinopterygii,,,,,,,egg,,<2,2,2,0.18,Andrea Le,Actinopterygii,Actinopterygii_egg,250,11.25197,22.7,2.017424504,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,,,,,,,Unknown,,egg,,<2,20,1000,88.87,Andrea Le,Unknown,Unknown_egg,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Evadne,,,,<2,207,10350,919.84,Andrea Le,Evadne,Evadne,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Mollusca,Gastropoda,,,,,,,egg,,<2,13,650,57.77,Andrea Le,Gastropoda,Gastropoda_egg,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Mollusca,Gastropoda,,,,,,,veliger,,<2,1,50,4.44,Andrea Le,Gastropoda,Gastropoda_veliger,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,2 to 5,Chordata,Appendicularia,,Copelata,,Oikopleuridae,Oikopleura,,,,<2,50,2500,222.18,Andrea Le,Oikopleura,Oikopleura,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,1000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,,,larvae,,5.25,2,2,0.18,Andrea Le,Pandeidae,Pandeidae_larvae,250,11.25197,22.7,2.017424504,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,,,larvae,,<2,1,50,4.44,Andrea Le,Pandeidae,Pandeidae_larvae,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Paracalanidae,Paracalanus,,,,<2,7,350,31.11,Andrea Le,Paracalanus,Paracalanus,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Podon,,,,<2,4,200,17.77,Andrea Le,Podon,Podon,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Podon,,,,<2,45,2250,199.96,Andrea Le,Podon,Podon,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1019,250,0.02,<1,Annelida,Polychaeta,,,,,,,trochophore,,<2,1,50,4.44,Andrea Le,Polychaeta,Polychaeta_trochophore,250,11.25197,3363.8,298.9520946,,2015-05-21_D07_1,1,formalin,NA,NA,2015-05-21,D07,1,H,0,50.18217,-125.1493,2015-05-21 15:03:00 PDT,NA,2015-05-21 15:06:01 PDT,0:03:01,B27226,29274,29272,Y,-2,NA,11.25197,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Acartiidae,Acartia,,,M,<2,1,94,6.26,Sam James,Acartia,Acartia,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Acartiidae,Acartia,,,F,<2,1,94,6.26,Sam James,Acartia,Acartia,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Leptothecata,,Aequoreidae,Aequorea,victoria,,,49,1,1,0.07,Sam James,Aequorea_victoria,Aequorea_victoria,250,15.0608478,14838.6,985.2433407,gelatinous,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Anomura,,,,larvae,,2.9,1,1,0.07,Sam James,Anomura,Anomura_larvae,250,15.0608478,1084,71.97469986,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,nauplius,,<2,120,11321,751.67,Sam James,Balanomorpha,Balanomorpha_nauplius,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,<1,Mollusca,Bivalvia,,,,,,,veliger,,<2,11,1038,68.9,Sam James,Bivalvia,Bivalvia_veliger,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Centropagidae,Centropages,abdominalis,,M,<2,1,94,6.26,Sam James,Centropages_abdominalis,Centropages_abdominalis,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,,,,C1,,<2,4,377,25.06,Sam James,Calanoida,Calanoida_C1,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,<1,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Corycaeidae,Corycaeus,,,,<2,8,755,50.11,Sam James,Corycaeus,Corycaeus,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,2000,1,1 to 2,Ctenophora,,,,,,,,,,15,6,6,0.4,Sam James,Ctenophora,Ctenophora,250,15.0608478,14838.6,985.2433407,gelatinous,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
QPK1041,250,0.0106,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,cyprid,,<2,35,3302,219.24,Sam James,Balanomorpha,Balanomorpha_cyprid,250,15.0608478,2824.3,187.5259638,,2015-06-05_D07_1,1,formalin,NA,NA,2015-06-05,D07,1,H,0,50.19112,-125.14202,2015-06-05 15:27:00 PDT,NA,2015-06-05 15:27:00 PDT,NA,B27226,80490,83309,N,2819,15.0608478,NA,NA,NA,no,TAX,NA,Technician,NA
