sampleID	site	location	region	date	depth	mesh	flowin	flowout	distance	duration	volume	vol.cor	sieve	fraction.proc	sizeclass	phylum	class	order	family	genus	species	plot.taxon.g	plot.taxon.d	plot.taxon	labID	stage	sex	length	count	totcount	abundance	lab.processor	processor.notes
QPK1049	D07	DI	Central	2015-06-13	0	250	104000	107151	84.67690768	0:03:01	16.61784313	16.88057615	250	0.18	<1	Arthropoda	Maxillipoda	Calanoida	Paracalanidae	Paracalanus	NA	Calanoid copepod	Paracalanus	Paracalanus	Paracalanus	NA	NA	<2	74	411	24.35	Andrea Le	
QPK1049	D07	DI	Central	2015-06-13	0	250	104000	107151	84.67690768	0:03:01	16.61784313	16.88057615	250	0.18	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Cladoceran	Podon	Podon	Podon	NA	NA	<2	1	6	0.33	Andrea Le	
QPK1049	D07	DI	Central	2015-06-13	0	250	104000	107151	84.67690768	0:03:01	16.61784313	16.88057615	250	0.18	02-Jan	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Calanoid copepod	Pseudocalanus	Pseudocalanus	Pseudocalanus	NA	NA	<2	11	61	3.62	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	2000	1	10-May	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Amphinema	platyhedos	Other	Amphinema	Amphinema	Amphinema platytiedos	NA	NA	8.75	2	2	0.38	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	10-May	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Amphinema	platyhedos	Other	Amphinema	Amphinema	Amphinema platytiedos	NA	NA	5.4	3	3	0.57	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	02-Jan	Arthropoda	Malacostraca	Amphipoda	Gammaridae	NA	NA	Amphipod 	Gammaridae	Amphipoda	Amphipod	juvenile	NA	<2	1	100	18.92	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Barnacle Nauplius	nauplius	NA	<2	44	4400	832.49	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Mollusca	Bivalvia	NA	NA	NA	NA	Other	Bivalvia	Bivalvia	Bivalve veliger	veliger	NA	<2	3	300	56.76	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	05-Feb	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanoid copepod	Calanus	Calanus	Calanus marshallae	NA	NA	3.3	1	1	0.19	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	05-Feb	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanoid copepod	Calanus	Calanus	Calanus pacificus	NA	NA	2.5	2	2	0.38	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	02-Jan	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Calanoid copepod	Centropages	Centropages	Centropages abdominalis	NA	F	<2	3	300	56.76	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	10-May	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Clytia	NA	Other	Clytia	Clytia	Clytia	NA	NA	8	1	1	0.19	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Other	Copepod (<CV)	Copepod nauplius	Copepod nauplius	nauplius	NA	<2	8	800	151.36	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Corycaeus	NA	Other	Corycaeus	Corycaeus	Corycaeus	NA	NA	<2	15	1500	283.8	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Cyprid	NA	NA	<2	6	600	113.52	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Echinodermata	NA	NA	NA	NA	NA	Other	Echinodermata	Echinodermata	Echinodermata	NA	NA	<2	84	8400	1589.3	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	NA	NA	NA	NA	NA	NA	Other	Other	Other	Egg (oily)	NA	NA	<2	1	100	18.92	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	Cladoceran	Evadne	Evadne	Evadne	NA	NA	<2	135	13500	2554.23	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	05-Feb	Arthropoda	Malacostraca	Amphipoda	Gammaridae	NA	NA	Amphipod 	Gammaridae	Amphipoda	Gammarid	NA	NA	2.8	2	2	0.38	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Other	Gastropoda	Gastropoda	Gastropod egg	NA	NA	<2	2	200	37.84	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Cnidaria	Hydrozoa	NA	NA	NA	NA	Other	Hydrozoa	Hydrozoa	Hydromedusae	NA	NA	<2	4	400	75.68	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	05-Feb	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	NA	Calanoid copepod	Metridia	Metridia	Metridia	NA	NA	2.9	1	1	0.19	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	05-Feb	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Larvacean	Larvacean	Larvacean	Oikopleura	NA	NA	<2	62	6200	1173.05	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Maxillipoda	Calanoida	Paracalanidae	Paracalanus	NA	Calanoid copepod	Paracalanus	Paracalanus	Paracalanus	NA	NA	<2	109	10900	2062.3	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	2000	1	>10	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	NA	NA	Other	Pleurobrachiidae	Pleurobrachiidae	Pleurobrachiidae	NA	NA	13	1	1	0.19	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	10-May	Ctenophora	Tentaculata	Cydippida	Pleurobrachiidae	NA	NA	Other	Pleurobrachiidae	Pleurobrachiidae	Pleurobrachiidae	NA	NA	8.5	8	8	1.51	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Cladoceran	Podon	Podon	Podon	NA	NA	<2	29	2900	548.69	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	02-Jan	Annelida	Polychaeta	NA	NA	NA	NA	Other	Polychaeta	Polychaeta	Polychaete trocophore	NA	NA	<2	1	100	18.92	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	1000	1	05-Feb	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA	Other	Siphonophorae	Siphonophorae	Siphonophore pneumatophore	NA	NA	2.8	1	1	0.19	Andrea Le	
QPK731	D07	DI	Central	2016-06-03	0	250	340226	341210	26.44305844	0:01:17	5.189450219	5.285355957	250	0.01	02-Jan	Annelida	Polychaeta	Spionida	Spionidae	NA	NA	Other	Spionidae	Spionidae	Spionidae	NA	NA	<2	1	100	18.92	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	02-Jan	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Calanoid copepod	Acartia	Acartia	Acartia	NA	NA	<2	1	33	4.58	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	2000	1	>10	Cnidaria	Hydrozoa	Leptomedusae	Aequoreidae	Aequorea	victoria	Other	Aequorea	Aequorea	Aequorea victoria	NA	NA	20	1	1	0.14	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	2000	1	10-May	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Amphinema	platyhedos	Other	Amphinema	Amphinema	Amphinema platyhedos	NA	NA	5.4	2	2	0.27	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	2000	1	05-Feb	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Annatiara	affinis	Other	Annatiara	Annatiara	Annatiara affinis	NA	NA	3.5	1	1	0.14	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Barnacle Nauplius	nauplius	NA	<2	94	3133	430.55	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Mollusca	Bivalvia	NA	NA	NA	NA	Other	Bivalvia	Bivalvia	Bivalve veliger	veliger	NA	<2	10	333	45.8	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Bryozoa	NA	NA	NA	NA	NA	Other	Bryozoa	Bryozoa	Bryozoa	NA	NA	<2	2	67	9.16	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	02-Jan	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Calanoid copepod	Centropages	Centropages	Centropages abdominalis	NA	F	<2	2	67	9.16	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Other	Copepod (<CV)	Copepod nauplius	Copepod nauplius	nauplius	NA	<2	82	2733	375.59	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	02-Jan	Arthropoda	Maxillipoda	Calanoida	NA	NA	NA	Calanoid copepod	Copepod (<CV)	Copepodite	Copepodite	C1	NA	<2	18	600	82.45	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	02-Jan	Arthropoda	Maxillipoda	Calanoida	NA	NA	NA	Calanoid copepod	Copepod (<CV)	Copepodite	Copepodite	C2	NA	<2	1	33	4.58	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Corycaeus	NA	Other	Corycaeus	Corycaeus	Corycaeus	NA	NA	<2	33	1100	151.15	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	2000	1	10-May	Ctenophora	NA	NA	NA	NA	NA	Other	Ctenophora	Ctenophora	Ctenophore	NA	NA	8	1	1	0.14	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	1000	1	05-Feb	Ctenophora	NA	NA	NA	NA	NA	Other	Ctenophora	Ctenophora	Ctenophore	NA	NA	4.2	1	1	0.14	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Cyprid	NA	NA	<2	4	133	18.32	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	1000	1	02-Jan	Chordata	Actinopterygii	NA	NA	NA	NA	Other	Actinopterygii	Actinopterygii	Egg (fish)	NA	NA	<2	1	1	0.14	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	NA	NA	NA	NA	NA	NA	Other	Other	Other	Egg (oily)	NA	NA	<2	4	133	18.32	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	Cladoceran	Evadne	Evadne	Evadne	NA	NA	<2	10	333	45.8	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Other	Gastropoda	Gastropoda	Gastropod egg	NA	NA	<2	4	133	18.32	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Cnidaria	Hydrozoa	NA	NA	NA	NA	Other	Hydrozoa	Hydrozoa	Hydromedusae	NA	NA	<2	6	200	27.48	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	05-Feb	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Larvacean	Larvacean	Larvacean	Oikopleura	NA	NA	<2	51	1700	233.6	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Maxillipoda	Calanoida	Paracalanidae	Paracalanus	NA	Calanoid copepod	Paracalanus	Paracalanus	Paracalanus	NA	NA	<2	144	4800	659.57	Andrea Le	
QPK751	D07	DI	Central	2016-06-16	0	250	384430	385776	36.17109417	0:01:45	7.098577231	7.277517206	250	0.03	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Cladoceran	Podon	Podon	Podon	NA	NA	<2	3	100	13.74	Andrea Le	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	02-Jan	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Calanoid copepod	Acartia	Acartia	Acartia	NA	NA	<2	8	8	0.49	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Barnacle nauplius	nauplius	NA	<2	3	3	0.18	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	02-Jan	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Decapod 	Cancridae	Cancridae	Cancridae	megalopa	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	02-Jan	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Calanoid copepod	Centropages	Centropages	Centropages abdominalis	NA	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Other	Copepod (<CV)	Copepod nauplius	Copepod nauplius	nauplius	NA	<2	3	3	0.18	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Maxillipoda	Calanoida	NA	NA	NA	Calanoid copepod	Copepod (<CV)	Copepodite	Copepodite	C2	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Corycaeus	NA	Other	Corycaeus	Corycaeus	Corycaeus	NA	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Cyprid	NA	NA	<2	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Other	Other	Other	Euphausiid egg	NA	NA	<2	215	215	13.1	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid	Euphausiidae	Euphausiidae	Euphausiid nauplius	nauplius	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Other	Gastropoda	Gastropoda	Gastropod veliger	veliger	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	05-Feb	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Halitholus	NA	Other	Halitholus	Halitholus	Halitholus	NA	NA	3.3	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	05-Feb	Cnidaria	Hydrozoa	Leptomedusae	NA	NA	NA	Other	Leptomedusae	Hydrozoa	Leptomedusae	NA	NA	2.9	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	02-Jan	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Calanoid copepod	Pseudocalanus	Pseudocalanus	Pseudocalanus	NA	NA	<2	7	7	0.43	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	02-Jan	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Calanoid copepod	Tortanus	Tortanus	Tortanus	NA	NA	<2	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	2000	1	<1	NA	NA	NA	NA	NA	NA	Other	Other	Other	Trocophore	NA	NA	<2	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	02-Jan	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Calanoid copepod	Acartia	Acartia	Acartia	NA	NA	<2	8	8	0.49	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanoid copepod	Calanus	Calanus	Calanus marshallae	NA	NA	3.8	4	4	0.24	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanoid copepod	Calanus	Calanus	Calanus pacificus	NA	NA	2.6	9	9	0.55	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA	Decapod 	Callianassidae	Decapoda	Callianassidae zoea	zoea	NA	3.5	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Decapod 	Cancridae	Cancridae	Cancridae	NA	NA	2.75	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Calanoid copepod	Centropages	Centropages	Centropages abdominalis	NA	NA	2	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Malacostraca	Decapoda	NA	NA	NA	Decapod 	Decapoda	Decapoda	Decapoda	NA	NA	4.5	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Insecta	Diptera	NA	NA	NA	Other	Diptera	Insecta	Diptera	NA	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Other	Other	Other	Euphausiid egg	NA	NA	<2	26	26	1.58	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	<1	Chordata	Actinopterygii	NA	NA	NA	NA	Other	Actinopterygii	Actinopterygii	Fish egg	NA	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Malacostraca	Decapoda	Hippolytidae	NA	NA	Decapod 	Hippolytidae	Decapoda	Hippolytidae zoea	zoea	NA	3.25	2	2	0.12	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Themisto	NA	Amphipod 	Themisto	Themisto	Hyperiid (themisto)	NA	NA	2.7	7	7	0.43	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Larvacean	Larvacean	Larvacean	Oikopleura	NA	NA	4.75	12	12	0.73	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	02-Jan	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Calanoid copepod	Pseudocalanus	Pseudocalanus	Pseudocalanus	NA	NA	<2	6	6	0.37	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	05-Feb	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Calanoid copepod	Tortanus	Tortanus	Tortanus	NA	NA	2.1	55	55	3.35	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	1000	1	02-Jan	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Calanoid copepod	Tortanus	Tortanus	Tortanus copedite	NA	NA	<2	1	1	0.06	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Calanoid copepod	Acartia	Acartia	Acartia	NA	NA	<2	57	5700	347.3	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle	Barnacle	Barnacle	Barnacle nauplius	nauplius	NA	<2	20	2000	121.86	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Bryozoa	NA	NA	NA	NA	NA	Other	Bryozoa	Bryozoa	Bryozoa	NA	NA	<2	4	400	24.37	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Calanoid copepod	Centropages	Centropages	Centropages abdominalis	NA	F	<2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	05-Feb	Chaetognatha	NA	NA	NA	NA	NA	Other	Chaetognatha	Chaetognatha	Chaetognath	NA	NA	2.5	2	200	12.19	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Other	Copepod (<CV)	Copepod nauplius	Copepod nauplius	nauplius	NA	<2	10	1000	60.93	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	Poecilostomatoida	Corycaeidae	Corycaeus	NA	Other	Corycaeus	Corycaeus	Corycaeus	NA	NA	<2	2	200	12.19	Jihyun Kim	
