project,action,date,work_area,jsp_survey_id,gather_long,gather_lat,set_time,survey,site_id,pk,seine_id,set_number,set_type,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_notes
JSP,,2015-05-31,JOHNSTONE STRAIT,JE134,-126.77494,50.53808,12:30:00,JS_S,J09,300,JE134N1,1,TARGETED,15,,,,TRUE,30,400,0,0,10,100,1,1,0,0,,,1,SEMSP,
JSP,,2015-06-01,JOHNSTONE STRAIT,JE136,-126.70319,50.60051,5:30:00,JS_N,J02,301,JE136N1,1,TARGETED,10,,,,TRUE,30,400,0,0,5,10,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-01,JOHNSTONE STRAIT,JE137,-126.72129,50.57871,7:40:00,JS_N,J01,302,JE137N1,1,TARGETED,110,,,,TRUE,25,25,1,1,10,300,5,5,1,1,,,1,SEMSP,
JSP,,2015-06-01,JOHNSTONE STRAIT,JE138,-126.73145,50.55853,12:30:00,JS_N,J10,303,JE138N1,1,TARGETED,15,,,,TRUE,30,300,2,10,10,100,4,4,0,0,,,1,SEMSP,
JSP,,2015-06-02,JOHNSTONE STRAIT,JE139,-126.24218,50.50763,5:20:00,JS_N,J05,304,JE139N1,1,TARGETED,25,,,,TRUE,30,200,0,0,10,600,3,5,0,0,,,1,SEMSP,
JSP,,2015-06-02,JOHNSTONE STRAIT,JE140,-126.16619,50.45649,8:25:00,JS_S,J07,305,JE140N1,1,TARGETED,25,,,,TRUE,30,500,2,10,10,500,0,0,5,5,,,1,SEMSP,
JSP,,2015-06-02,JOHNSTONE STRAIT,JE141,,,11:00:00,JS_N,J06,306,JE141N1,1,TARGETED,20,,,,FALSE,0,0,0,0,0,0,0,0,0,0,,,,SEMSP,1: snagged net on bottom- no fish. strong current dragged us into the shallows
JSP,,2015-06-03,JOHNSTONE STRAIT,JE142,-126.01128,50.48189,6:15:00,JS_N,J06,307,JE142N1,1,TARGETED,75,,,,TRUE,30,100,0,0,10,100,0,0,3,3,,,1,SEMSP,
JSP,,2015-06-03,JOHNSTONE STRAIT,JE143,-126.40915,50.48072,10:15:00,JS_S,J08,308,JE143N1,1,TARGETED,0,,,,TRUE,30,15000,0,0,10,2000,0,0,0,1,,,1,SEMSP,1: could not find herring again because too many fish; unsure of herring; pink; and coho numbers because too many fish
JSP,,2015-06-03,JOHNSTONE STRAIT,JE145,-126.78254,50.53944,14:55:00,JS_S,J09,309,JE145N1,1,TARGETED,1,,,,TRUE,30,100,0,0,10,200,0,0,5,5,,,1,SEMSP,
JSP,,2015-06-04,JOHNSTONE STRAIT,JE146,-126.39556,50.52232,6:30:00,JS_N,J04,310,JE146N1,1,TARGETED,30,,,,TRUE,30,300,0,0,10,500,0,0,2,2,,,1,SEMSP,1: labeled CU5 is actually CU4; CU6 is CU5; CU7 is CU6; CU8 is CU7; CU9 is CU8; CU10 is CU9; CU4 is CU10
JSP,,2015-06-04,JOHNSTONE STRAIT,JE147,-126.63511,50.54216,10:00:00,JS_N,J03,311,JE147N1,1,TARGETED,50,,,,TRUE,30,200,7,7,10,300,0,0,10,15,,,1,SEMSP,1: 31 Sockeye taken by accident. One possibly without label
JSP,,2015-06-04,JOHNSTONE STRAIT,JE148,,,,JS_N,J02,312,JE148N2,2,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-04,JOHNSTONE STRAIT,JE148,,,,JS_N,J02,313,JE148N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-04,JOHNSTONE STRAIT,JE148,-126.69022,50.5956,13:40:00,JS_N,J02,314,JE148N3,3,TARGETED,50,,,,TRUE,30,300,1,1,10,300,6,6,0,0,,,1,SEMSP,1: CO-03; CO-05; CO-06 did not have white-tipped anal fin. Probably a chinook; but no black gums. Not chum; pink or sockeye. Check species ID in lab.
JSP,,2015-06-05,JOHNSTONE STRAIT,JE149,-126.73248,50.55855,5:25:00,JS_N,J10,315,JE149N1,1,TARGETED,5,,,,TRUE,30,300,0,0,10,200,1,1,0,0,,,1,SEMSP,
JSP,,2015-06-05,JOHNSTONE STRAIT,JE150,-126.69728,50.56784,8:20:00,JS_N,J01,316,JE150N1,1,TARGETED,2,,,,TRUE,30,1000,3,3,10,400,3,3,2,2,,,1,SEMSP,
JSP,,2015-06-06,JOHNSTONE STRAIT,JE152,-126.16961,50.45987,6:20:00,JS_S,J07,317,JE152N1,1,TARGETED,20,,,,TRUE,30,100,3,3,10,100,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-06,JOHNSTONE STRAIT,JE153,,,8:25:00,JS_N,J06,318,JE153N1,1,TARGETED,10,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-07,JOHNSTONE STRAIT,JE154,-126.02803,50.47794,5:05:00,JS_N,J06,319,JE154N1,1,TARGETED,5,,,,TRUE,30,100,0,0,10,200,4,4,2,2,,,1,SEMSP,1: CO-03 might be a chinook; make sure to check ID in lab
JSP,,2015-06-07,JOHNSTONE STRAIT,JE155,-126.20581,50.49983,7:45:00,JS_N,J05,320,JE155N1,1,TARGETED,10,,,,TRUE,30,300,0,0,10,300,1,1,0,0,,,1,SEMSP,
JSP,,2015-06-07,JOHNSTONE STRAIT,JE157,,,,JS_S,J08,321,JE157N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-07,JOHNSTONE STRAIT,JE157,-126.41485,50.47923,11:00:00,JS_S,J08,322,JE157N2,2,TARGETED,1,,,,TRUE,30,200,3,3,10,4000,0,0,0,1,,,1,SEMSP,1: Too many fish to say that there wer no other herring; coho; or pink. Definitely missed one herring that could not be found again in net.
JSP,,2015-06-07,JOHNSTONE STRAIT,JE159,-126.7781,50.539,14:35:00,JS_S,J09,323,JE159N1,1,TARGETED,1,,,,TRUE,29,400,10,30,10,600,1,1,0,0,,,1,SEMSP,
JSP,,2015-06-08,JOHNSTONE STRAIT,JE160,-126.39107,50.52411,6:05:00,JS_N,J04,324,JE160N1,1,TARGETED,20,,,,TRUE,30,300,2,2,10,300,1,1,2,3,,,1,SEMSP,1: 3 herring in the net; but only took 2 because one jumped out of  milk jug
JSP,,2015-06-08,JOHNSTONE STRAIT,JE161,-126.63202,50.54418,10:20:00,JS_N,J03,325,JE161N1,1,TARGETED,45,,,,TRUE,30,200,1,1,10,200,0,0,2,3,,,1,SEMSP,1: 3 herring in net; only took 2; one jumped out of net; all sockeye from this site were labeled 20150508 instead of 20150608; mistake caught after fish dewar- made note on group labels about this for both bundles of 15 sockeye for this site
JSP,,2015-06-08,JOHNSTONE STRAIT,JE162,-126.72184,50.57687,13:34:00,JS_N,J01,326,JE162N1,1,TARGETED,30,,,,TRUE,30,200,10,30,10,300,3,3,0,0,,,1,SEMSP,
JSP,,2015-06-09,JOHNSTONE STRAIT,JE163,-126.69062,50.59537,7:00:00,JS_N,J02,327,JE163N1,1,TARGETED,45,,,,TRUE,30,200,0,0,10,200,7,7,2,2,,,1,SEMSP,
JSP,,2015-06-11,JOHNSTONE STRAIT,JE165,-126.20937,50.50008,7:12:00,JS_N,J05,328,JE165N1,1,TARGETED,15,,,,TRUE,30,500,10,20,10,500,0,0,3,5,,,1,SEMSP,1: 5 herring in net; only took 3; 2 escaped when releasing sockeye; pink & chum
JSP,,2015-06-11,JOHNSTONE STRAIT,JE166,-126.16958,50.45951,11:45:00,JS_S,J07,329,JE166N1,1,TARGETED,1,,,,TRUE,30,2000,4,50,10,4000,0,0,10,60,,,1,SEMSP,1: saw 1 coho in net; never saw it again with all the other fish; difficult to sort through school to find other pinks
JSP,,2015-06-12,JOHNSTONE STRAIT,JE168,-126.02629,50.47959,5:37:00,JS_N,J06,330,JE168N1,1,TARGETED,10,,,,TRUE,4,4,0,0,10,50,1,1,10,11,,,1,SEMSP,
JSP,,2015-06-13,JOHNSTONE STRAIT,JE171,,,,JS_S,J09,331,JE171N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-13,JOHNSTONE STRAIT,JE171,-126.78291,50.53988,11:50:00,JS_S,J09,332,JE171N2,2,TARGETED,0,,,,TRUE,30,1000,0,0,10,900,6,6,0,0,,,1,SEMSP,1: approx 50/1000 sockeye had lesions ; total aprox 2000; saw 3 or 4 lesioned chum (photos on marks phone - no yellow around mouth)
JSP,,2015-06-14,JOHNSTONE STRAIT,JE172,,,,JS_N,J06,333,JE172N3,3,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-14,JOHNSTONE STRAIT,JE172,,,,JS_N,J06,334,JE172N2,2,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-14,JOHNSTONE STRAIT,JE172,,,,JS_N,J06,335,JE172N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-14,JOHNSTONE STRAIT,JE172,-126.02843,50.47679,8:50:00,JS_N,J06,336,JE172N4,4,TARGETED,5,,,,TRUE,30,600,10,30,10,600,0,0,1,1,,,1,SEMSP,1: one fish discarded because ID unsure.  Had both chum and sockeye characteristics.  Not pink; coho; or chinook.
JSP,,2015-06-14,JOHNSTONE STRAIT,JE173,-126.16944,50.45698,11:20:00,JS_S,J07,337,JE173N1,1,TARGETED,3,,,,TRUE,30,1000,7,7,10,3000,0,0,10,20,,,1,SEMSP,
JSP,,2015-06-14,JOHNSTONE STRAIT,JE174,-126.21349,50.49881,14:05:00,JS_N,J05,338,JE174N1,1,TARGETED,10,,,,TRUE,30,300,2,2,10,700,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-15,JOHNSTONE STRAIT,JE175,-126.38632,50.52618,5:20:00,JS_N,J04,339,JE175N1,1,TARGETED,5,,,,TRUE,7,7,0,0,10,1000,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-15,JOHNSTONE STRAIT,JE176,,,,JS_S,J08,340,JE176N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-15,JOHNSTONE STRAIT,JE176,-126.41265,50.48035,7:50:00,JS_S,J08,341,JE176N2,2,TARGETED,0,,,,TRUE,30,100,10,60,10,1000,0,0,0,1,,,1,SEMSP,
JSP,,2015-06-15,JOHNSTONE STRAIT,JE177,,,,JS_N,J03,342,JE177N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-15,JOHNSTONE STRAIT,JE177,-126.67487,50.54719,11:30:00,JS_N,J03,343,JE177N2,2,TARGETED,4,,,,TRUE,30,100,0,0,10,500,0,0,0,0,,,1,SEMSP,1: Number taken and total in set not recorded for herring; coho; and pink. Seans fault for not checking. Make sure to record in lab later (or from group labels in -80
JSP,,2015-06-15,JOHNSTONE STRAIT,JE178,-126.73617,50.55792,14:00:00,JS_N,J10,344,JE178N1,1,TARGETED,5,,,,TRUE,30,300,10,40,10,500,1,1,6,6,,,1,SEMSP,
JSP,,2015-06-16,JOHNSTONE STRAIT,JE179,-126.71983,50.58185,6:12:00,JS_N,J01,345,JE179N1,1,TARGETED,66,,,,TRUE,30,100,10,200,10,200,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-16,JOHNSTONE STRAIT,JE180,,,,JS_N,J02,346,JE180N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-16,JOHNSTONE STRAIT,JE180,-126.69036,50.59549,8:30:00,JS_N,J02,347,JE180N2,2,TARGETED,30,,,,TRUE,6,6,10,200,10,400,2,3,1,1,,,1,SEMSP,
JSP,,2015-06-16,JOHNSTONE STRAIT,JE181,,,,JS_S,J09,348,JE181N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-16,JOHNSTONE STRAIT,JE181,-126.81252,50.54327,15:30:00,JS_S,J09,349,JE181N2,2,TARGETED,60,,,,TRUE,30,700,9,200,10,1500,8,8,10,20,,,1,SEMSP,
JSP,,2015-06-17,JOHNSTONE STRAIT,JE182,-126.38617,50.52491,6:02:00,JS_N,J04,350,JE182N1,1,TARGETED,3,,,,TRUE,3,3,10,50,10,300,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-17,JOHNSTONE STRAIT,JE183,-126.41631,50.47943,7:51:00,JS_S,J08,351,JE183N1,1,TARGETED,0,,,,TRUE,30,35,4,4,10,100,0,0,2,2,,,1,SEMSP,
JSP,,2015-06-17,JOHNSTONE STRAIT,JE184,-126.66727,50.5463,11:50:00,JS_N,J03,352,JE184N1,1,TARGETED,2,,,,TRUE,3,3,10,80,10,500,0,0,10,20,,,1,SEMSP,
JSP,,2015-06-18,JOHNSTONE STRAIT,JE185,-126.02584,50.47909,5:35:00,JS_N,J06,353,JE185N1,1,TARGETED,3,,,,TRUE,20,20,2,2,10,300,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-18,JOHNSTONE STRAIT,JE186,-126.16879,50.45747,8:47:00,JS_S,J07,354,JE186N1,1,TARGETED,0,,,,TRUE,30,300,1,2,10,3000,0,1,0,0,,,1,SEMSP,1: So many fish in net - unsure of true numbers for herring; coho; pink. Saw one pink & coho and never saw again.
JSP,,2015-06-18,JOHNSTONE STRAIT,JE187,-126.20961,50.49921,11:15:00,JS_N,J05,355,JE187N1,1,TARGETED,10,,,,TRUE,17,17,10,20,10,300,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-18,JOHNSTONE STRAIT,JE188,-126.72272,50.58086,13:23:00,JS_N,J01,356,JE188N1,1,TARGETED,10,,,,TRUE,4,4,10,200,10,6000,0,0,4,10,,,1,SEMSP,1: Too many fish to sort through - lost herring in amongst other fish
JSP,,2015-06-19,JOHNSTONE STRAIT,JE189,,,,JS_S,J09,357,JE189N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-19,JOHNSTONE STRAIT,JE189,-126.81951,50.54362,6:35:00,JS_S,J09,358,JE189N2,2,TARGETED,1,,,,TRUE,30,200,10,50,10,1000,0,0,1,1,,,1,SEMSP,
JSP,,2015-06-19,JOHNSTONE STRAIT,JE190,-126.73386,50.55814,9:51:00,JS_N,J10,359,JE190N1,1,TARGETED,1,,,,TRUE,30,200,10,20,10,400,0,0,8,8,,,1,SEMSP,
JSP,,2015-06-19,JOHNSTONE STRAIT,JE191,-126.70188,50.60263,14:19:00,JS_N,J02,360,JE191N1,1,TARGETED,1,,,,TRUE,30,50,10,100,10,200,1,1,6,6,,,1,SEMSP,
JSP,,2015-06-20,JOHNSTONE STRAIT,JE192,-126.40831,50.5194,6:20:00,JS_N,J04,361,JE192N1,1,TARGETED,2,,,,TRUE,30,30,10,200,10,300,0,0,4,4,,,1,SEMSP,
JSP,,2015-06-20,JOHNSTONE STRAIT,JE193,-126.41469,50.48001,9:21:00,JS_S,J08,362,JE193N1,1,TARGETED,0,,,,TRUE,5,5,10,100,10,200,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-20,JOHNSTONE STRAIT,JE195,-126.16997,50.45804,15:30:00,JS_S,J07,363,JE195N1,1,TARGETED,4,,,,TRUE,24,24,10,50,10,250,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-21,JOHNSTONE STRAIT,JE196,-126.02838,50.4763,5:55:00,JS_N,J06,364,JE196N1,1,TARGETED,0,,,,TRUE,30,1200,9,20,10,1500,1,1,10,80,,,1,SEMSP,
JSP,,2015-06-21,JOHNSTONE STRAIT,JE197,-126.21645,50.49608,9:07:00,JS_N,J05,365,JE197N1,1,TARGETED,0,,,,TRUE,30,200,1,1,10,200,0,0,2,2,,,1,SEMSP,
JSP,,2015-06-21,JOHNSTONE STRAIT,JE198,,,,JS_N,J10,366,JE198N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-21,JOHNSTONE STRAIT,JE198,-126.73327,50.55821,13:02:00,JS_N,J10,367,JE198N2,2,TARGETED,5,,,,TRUE,30,100,8,8,10,600,0,0,1,1,,,1,SEMSP,
JSP,,2015-06-23,JOHNSTONE STRAIT,JE199,,,,JS_N,J03,368,JE199N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-23,JOHNSTONE STRAIT,JE199,-126.67774,50.54774,6:20:00,JS_N,J03,369,JE199N2,2,TARGETED,0,,,,TRUE,30,50,10,20,10,300,1,1,5,5,,,1,SEMSP,
JSP,,2015-06-23,JOHNSTONE STRAIT,JE200,-126.71978,50.58209,9:36:00,JS_N,J01,370,JE200N1,1,TARGETED,5,,,,TRUE,18,18,2,2,10,200,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-23,JOHNSTONE STRAIT,JE201,,,,JS_N,J02,371,JE201N2,2,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-23,JOHNSTONE STRAIT,JE201,,,,JS_N,J02,372,JE201N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-23,JOHNSTONE STRAIT,JE201,-126.70219,50.60237,12:30:00,JS_N,J02,373,JE201N3,3,TARGETED,10,,,,TRUE,18,18,10,10,10,70,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-23,JOHNSTONE STRAIT,JE202,-126.81843,50.54414,15:45:00,JS_S,J09,374,JE202N1,1,TARGETED,0,,,,TRUE,30,500,10,300,10,300,2,2,10,30,,,1,SEMSP,
JSP,,2015-06-24,JOHNSTONE STRAIT,JE203,-126.02871,50.47705,5:30:00,JS_N,J06,375,JE203N1,1,TARGETED,2,,,,TRUE,8,8,10,20,10,200,1,1,10,70,,,1,SEMSP,
JSP,,2015-06-24,JOHNSTONE STRAIT,JE204,,,,JS_S,J07,376,JE204N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-24,JOHNSTONE STRAIT,JE204,-126.11718,50.45524,8:05:00,JS_S,J07,377,JE204N2,2,TARGETED,0,,,,TRUE,29,37,4,4,10,13,0,0,0,0,,,1,SEMSP,
JSP,,2015-06-24,JOHNSTONE STRAIT,JE205,-126.21404,50.49837,10:20:00,JS_N,J05,378,JE205N1,1,TARGETED,3,,,,TRUE,30,60,10,20,10,400,0,0,1,1,,,1,SEMSP,
JSP,,2015-06-24,JOHNSTONE STRAIT,JE206,,,,JS_S,J08,379,JE206N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-24,JOHNSTONE STRAIT,JE206,-126.41567,50.4787,13:55:00,JS_S,J08,380,JE206N2,2,TARGETED,5,,,,TRUE,19,19,10,100,10,300,0,0,10,300,,,1,SEMSP,
JSP,,2015-06-27,JOHNSTONE STRAIT,JE207,,,,JS_N,J10,381,JE207N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-27,JOHNSTONE STRAIT,JE207,-126.7542,50.55961,7:00:00,JS_N,J10,382,JE207N2,2,TARGETED,0,,,,TRUE,10,10,10,115,10,115,4,4,0,0,,,1,SEMSP,
JSP,,2015-06-27,JOHNSTONE STRAIT,JE208,,,,JS_N,J01,383,JE208N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-27,JOHNSTONE STRAIT,JE208,-126.71952,50.58165,11:15:00,JS_N,J01,384,JE208N2,2,TARGETED,0,,,,TRUE,10,10,10,100,10,400,0,0,2,2,,,1,SEMSP,
JSP,,2015-06-27,JOHNSTONE STRAIT,JE209,-126.81988,50.5438,15:00:00,JS_S,J09,385,JE209N1,1,TARGETED,0,,,,TRUE,30,100,10,800,10,1200,0,0,10,10,,,1,SEMSP,
JSP,,2015-06-28,JOHNSTONE STRAIT,JE210,,,,JS_N,J02,386,JE210N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-06-28,JOHNSTONE STRAIT,JE210,-126.70201,50.60255,6:05:00,JS_N,J02,387,JE210N2,2,TARGETED,0,,,,TRUE,0,0,10,300,10,200,10,20,5,5,,,1,SEMSP,
JSP,,2015-06-28,JOHNSTONE STRAIT,JE211,-126.64149,50.54277,10:50:00,JS_N,J03,388,JE211N1,1,TARGETED,5,,,,TRUE,0,0,10,100,10,100,1,1,10,15,,,1,SEMSP,
JSP,,2015-06-29,JOHNSTONE STRAIT,JE212,-126.41667,50.47895,5:45:00,JS_S,J08,389,JE212N1,1,TARGETED,1,,,,TRUE,0,0,10,100,10,100,0,0,2,2,,,1,SEMSP,
JSP,,2015-06-29,JOHNSTONE STRAIT,JE213,-126.16916,50.45942,8:40:00,JS_S,J07,390,JE213N1,1,TARGETED,2,,,,TRUE,30,400,10,100,10,500,0,0,5,6,,,1,SEMSP,1: One herring was accidentally released.
JSP,,2015-07-01,JOHNSTONE STRAIT,JE216,-126.73246,50.55809,6:50:00,JS_N,J10,391,JE216N1,1,TARGETED,3,,,,TRUE,4,3,10,20,10,400,0,0,2,2,,,1,SEMSP,
JSP,,2015-07-01,JOHNSTONE STRAIT,JE217,-126.67197,50.54703,8:40:00,JS_N,J03,392,JE217N1,1,TARGETED,1,,,,TRUE,3,3,10,60,8,8,0,0,5,5,,,1,SEMSP,
JSP,,2015-07-01,JOHNSTONE STRAIT,JE218,-126.8169,50.54329,13:00:00,JS_S,J09,393,JE218N1,1,TARGETED,1,,,,TRUE,30,40,10,200,10,100,3,10,10,20,,,1,SEMSP,1: Most sockeye in set small; likely Nimpkish or other local stock.
JSP,,2015-07-02,JOHNSTONE STRAIT,JE219,,,7:30:00,JS_N,J01,394,JE219N1,1,TARGETED,40,,,,FALSE,0,0,0,300,0,300,0,0,0,0,0,0,,SEMSP,1: SO = 0; CU = 300; HE = 0; CO = 0; PI = 300
JSP,,2015-07-02,JOHNSTONE STRAIT,JE220,,,9:18:00,JS_N,J02,395,JE220N1,1,TARGETED,20,,,,FALSE,0,0,0,100,0,100,0,5,0,20,0,10,,SEMSP,1: SO = 0; CU = 100; HE = 20; CO = 5; PI = 100; chinook = 10
JSP,,2015-07-07,JOHNSTONE STRAIT,JE221,,,5:54:00,JS_N,J02,396,JE221N1,1,TARGETED,4,,,,FALSE,0,0,0,0,0,40,0,10,0,0,0,2,,SEMSP,1: SO = 0; CU = 40; HE = 0; CO = 10; PI = 0; chinook = 2
JSP,,2015-07-07,JOHNSTONE STRAIT,JE224,,,9:10:00,JS_N,J10,397,JE224N1,1,TARGETED,20,,,,FALSE,0,0,0,10,0,300,0,5,0,1,0,0,,SEMSP,1: SO = 0; CU = 300; HE = 1; CO = 5; PI = 10
JSP,,2015-07-07,JOHNSTONE STRAIT,JE225,,,10:30:00,JS_S,J09,398,JE225N1,1,TARGETED,30,,,,TRUE,30,30,10,300,,10,1,1,0,0,,,1,SEMSP,1: 28 or 29 of sockeye were very small; likely from Nimpkish or other local watershed
JSP,,2015-07-10,JOHNSTONE STRAIT,JE227,,,7:35:00,JS_N,J01,399,JE227N1,1,TARGETED,35,,,,FALSE,0,0,0,100,0,100,0,0,0,0,0,0,,SEMSP,1: SO = 0; CU = 100; HE = 0; CO = 0; PI = 100
JSP,,2015-07-10,JOHNSTONE STRAIT,JE228,,,8:40:00,JS_N,J03,400,JE228N1,1,TARGETED,40,,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,SEMSP,1: net set on possible smolt school; fish not caught or seen again. Otherwise no smolt activity.
JSP,,2015-07-10,JOHNSTONE STRAIT,JE229,,,,JS_N,J10,401,JE229N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2015-07-10,JOHNSTONE STRAIT,JE229,,,10:00:00,JS_N,J10,402,JE229N2,2,TARGETED,40,,,,FALSE,0,0,0,20,0,100,0,0,0,0,0,0,,SEMSP,1: SO = 0; CU = 100; HE = 0; CO = 0; PI = 20
JSP,,2016-05-20,JOHNSTONE STRAIT,JE231,-126.247378,50.506881,11:43:00,JS_N,J05,403,JE231N1,1,TARGETED,1,,,,TRUE,30,2000,1,1,2,2,0,0,0,0,,,1,SEMSP,
JSP,,2016-05-20,JOHNSTONE STRAIT,JE232,-126.152637,50.458043,14:48:00,JS_S,J07,404,JE232N1,1,TARGETED,15,,,,FALSE,0,0,0,50,0,50,0,10,0,0,,,,SEMSP,
JSP,,2016-05-21,JOHNSTONE STRAIT,JE233,-126.247378,50.473969,5:22:00,JS_N,J06,405,JE233N1,1,TARGETED,0,,,,TRUE,30,2000,0,0,0,0,0,0,1,1,,,1,SEMSP,
JSP,,2016-05-21,JOHNSTONE STRAIT,JE234,,,,JS_S,J07,406,JE234N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2016-05-21,JOHNSTONE STRAIT,JE234,-126.152637,50.458043,8:58:00,JS_S,J07,407,JE234N2,2,TARGETED,0,,,,TRUE,30,150,10,15,0,0,1,1,0,0,,,1,SEMSP,
JSP,,2016-05-21,JOHNSTONE STRAIT,JE235,,,,JS_N,J04,408,JE235N2,2,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2016-05-21,JOHNSTONE STRAIT,JE235,,,,JS_N,J04,409,JE235N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2016-05-21,JOHNSTONE STRAIT,JE235,-126.38718,50.526493,12:00:00,JS_N,J04,410,JE235N3,3,TARGETED,123,,,,FALSE,0,0,0,0,0,0,0,0,0,0,,,,SEMSP,1: few small cryptic schools; unable to catch
JSP,,2016-05-21,JOHNSTONE STRAIT,JE236,-126.412275,50.480359,14:35:00,JS_S,J08,411,JE236N1,1,TARGETED,8,,,,TRUE,25,25,2,2,0,0,3,3,1,1,,,1,SEMSP,
JSP,,2016-05-22,JOHNSTONE STRAIT,JE237,-126.816816,50.543296,5:06:00,JS_S,J09,412,JE237N1,1,TARGETED,0,,,,TRUE,30,40,10,20,9,9,5,5,1,1,,,1,SEMSP,
JSP,,2016-05-22,JOHNSTONE STRAIT,JE238,-126.732241,50.558361,8:21:00,JS_N,J10,413,JE238N1,1,TARGETED,1,,,,TRUE,30,300,6,6,7,7,0,0,0,0,,,1,SEMSP,
JSP,,2016-05-22,JOHNSTONE STRAIT,JE239,,,,JS_N,J03,414,JE239N1,1,TARGETED,,,,,FALSE,0,0,,,,,,,,,,,,SEMSP,1: No sockeye in set; did not enumerate
JSP,,2016-05-22,JOHNSTONE STRAIT,JE239,-126.67193,50.54692,10:55:00,JS_N,J03,415,JE239N2,2,TARGETED,5,,,,FALSE,0,0,0,0,0,0,0,0,0,0,,,,SEMSP,
