ufn,vfid,semsp_id,fish_species,sample_site,sample_date,year,date_processed.x,microscope_hours,analysis,stomach_weight_full,stomach_weight_empty,calculated_stomach_weight,bolus_weight,visual_gfi,summed_content_weight,taxa_group,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species.x,life_stage,taxa_detail_calc,taxa_detail_manual,sex,prey_abund,max_length,min_length,digestion_state,prey_weight,relative_biomass,size_class,overnight,subsample,comments.x,project,action,seine_id,date,work_area,survey,site_id,jsp_survey_id,species.y,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed.y,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments.y,quality_log,sampling_week,gather_long,gather_lat,set_time,pk,set_number,set_type,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_notes
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Brachyurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,brachyura zoea,NA,10,1.6,1,2,0.4,3.603603604,1 to 2,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Brachyurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,brachyura zoea,NA,15,1,0.5,3,0.9,8.108108108,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Pteropods,Mollusca,NA,Gastropoda,Heterobranchia,Pteropoda,NA,NA,NA,NA,NA,Veliger,Pteropoda_Veliger,pteropods,NA,11,0.8,0.5,1,0.4,3.603603604,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Pteropods,Mollusca,NA,Gastropoda,Heterobranchia,Pteropoda,NA,NA,NA,NA,NA,Veliger,Pteropoda_Veliger,pteropods,NA,65,0.9,0.4,2,1.9,17.11711712,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,6,2.6,1.3,1,0.1,0.900900901,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,40,3.8,1.9,2,0.8,7.207207207,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,Digested_food,NA,1,0.7,0.2,4,2.3,20.72072072,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5316,149,2016-06-16-D07-PI-1,Pink,D07,2016-06-16,2016,2019-05-13,3,Spatial_Temporal,189.3,150,39.3,9.4,0-25%,11.1,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Goop,NA,NA,Goop,goop,NA,1,1,0.5,4,1.4,12.61261261,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,10,97,101,NA,Did not take DNA sample,hemorrhaging vent,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Detritus,NA,NA,NA,NA,NA,NA,NA,NA,Pellet,NA,Detritus,Pellet_Detritus,pellet,NA,1,0.6,0.6,1,0.1,0.806451613,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Polychaetes,Annelida,NA,Polychaeta,Sedentaria,Spionida,Spioniformia,NA,Spionidae,NA,NA,Nectochaete,Spionidae_Nectochaete,polychaete nectochaete,NA,1,0.6,0.6,2,0.1,0.806451613,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Insects,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,insects,NA,1,1.5,0.7,4,0.1,0.806451613,1 to 2,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Brachyurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,brachyura zoea,NA,9,2,1,2,1.4,11.29032258,1 to 2,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Brachyurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,brachyura zoea,NA,10,3,1,3,1,8.064516129,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Axiideans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Axiidea,Callianassidae,Neotrypaea,californiensis,Zoea_I,Neotrypaea_californiensis_Zoea_I,neotrypaea californiensis zoea 1,NA,1,2.8,2.8,1,0.1,0.806451613,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Barnacle_Nauplii,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Nauplii,Balanomorpha_Nauplii,barnacle nauplii,NA,1,0.4,0.4,1,0.1,0.806451613,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Cyclopoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,corycaeus anglicus,NA,4,1.1,0.9,1,0.1,0.806451613,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,harpacticus,NA,1,1.1,1.1,1,0.1,0.806451613,1 to 2,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Anomurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,NA,NA,NA,Zoea,Anomura_Zoea,anomura zoea,NA,1,2.5,2.5,2,0.1,0.806451613,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,2,3.2,3.2,1,1.1,8.870967742,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,calanus pacificus,NA,3,3,2.6,1,1.7,13.70967742,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids large,NA,6,3.2,2.1,2,2.2,17.74193548,2 to 5,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids small,NA,7,1.5,1,3,1.9,15.32258065,1 to 2,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,28,2.1,2,2,1.6,12.90322581,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5315,150,2016-06-16-D07-PI-8,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,322.8,263.8,59,12.1,0-25%,12.4,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,Digested_food,NA,1,0.8,0.5,4,0.7,5.64516129,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-18,NONE,PRESENT,13.4,108,112,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5314,151,2016-06-16-D07-PI-10,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,265.2,241,24.2,3.1,0-25%,3.3,Detritus,NA,NA,NA,NA,NA,NA,NA,NA,Detritus,NA,NA,Detritus,detritus,NA,2,0.8,0.3,1,0.1,3.03030303,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-16,NONE,PRESENT,12.4,106,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5314,151,2016-06-16-D07-PI-10,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,265.2,241,24.2,3.1,0-25%,3.3,Polychaetes,Annelida,NA,Polychaeta,Sedentaria,Spionida,Spioniformia,NA,Spionidae,NA,NA,Nectochaete,Spionidae_Nectochaete,polychaete nectochaete,NA,1,0.7,0.7,2,0.1,3.03030303,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-16,NONE,PRESENT,12.4,106,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
U5314,151,2016-06-16-D07-PI-10,Pink,D07,2016-06-16,2016,2019-05-14,3,Spatial_Temporal,265.2,241,24.2,3.1,0-25%,3.3,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,crenatus,Cyprid,Balanus_crenatus_Cyprid,balanus crenatus cyprids,NA,11,0.8,0.7,1,0.4,12.12121212,<1,N,N,NA,JSP,NA,DE327N1,2016-06-16,QUADRA,DI_C,D07,DE327,PI,NA,NA,NA,NA,NA,NA,2018-10-16,NONE,PRESENT,12.4,106,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,16-Jun,-125.143884,50.191383,11:23:00,176,1,TARGETED,9,NA,NA,NA,TRUE,30,100,10,30,10,30,0,0,0,0,NA,NA,1,SEMSP,1: Released first set; then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.
