ufn,fish_species,stom_proc_date,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,taxa_detail_calc,sex,count,length_max,length_min,length_ave,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,processor
U5443,Chum,2019-08-28,99.3,152.922,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,NA,NA,Acartia,NA,2,1.1,1,1.05,2,0.1,0.154,1 to 2,N,NA,VF
U5443,Chum,2019-08-28,99.3,152.922,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,4.3,4.3,4.3,1,0.4,0.616,2 to 5,N,NA,VF
U5443,Chum,2019-08-28,99.3,152.922,0-25%,12.5,Animalia,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cnidaria,NA,1,16.5,16.5,16.5,3,142.3,219.142,>10,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,NA,NA,NA,NA,NA,NA,NA,Coscinodiscophycidae,NA,1,0.3,0.3,0.3,1,0.1,0.154,<1,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Chordata,Verbrata,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,Egg,Actinopterygii_Egg,NA,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,1.8,1.8,1.8,2,0.2,0.308,1 to 2,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,11,3.7,3.2,3.45,1,17.4,26.796,2 to 5,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,8,3.4,3.2,3.3,2,11.3,17.402,2 to 5,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.7,2.7,2.7,1,0.7,1.078,2 to 5,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,2,2.9,2.5,2.7,2,1.6,2.464,2 to 5,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Eucalanidae,Eucalanus,NA,NA,Eucalanus,NA,1,4.5,4.5,4.5,2,1.9,2.926,2 to 5,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Microcalanus,pygmaeus_pusillus,NA,Microcalanus_pygmaeus_pusillus,NA,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,longiremis,NA,Acartia_longiremis,NA,4,1.3,1.1,1.2,1,0.1,0.154,1 to 2,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,NA,NA,Acartia,NA,6,0.9,0.9,0.9,2,0.1,0.154,<1,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,NA,NA,NA,NA,NA,NA,NA,Parasite,Trematoda_Parasite,NA,1,1.1,1.1,1.1,0,0.1,0.154,1 to 2,N,NA,VF
U5442,Chum,2019-08-28,129.8,199.892,0-25%,12.5,Animalia,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cnidaria,NA,1,3.8,3.8,3.8,3,129.8,199.892,2 to 5,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cnidaria,NA,1,15.5,9.5,12.5,3,140.2,215.908,>10,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Chaetognatha,NA,Sagittoidea,NA,Phragmophora,NA,NA,Eukrohniidae,Eukrohnia,hamata,NA,Eukrohnia_hamata,NA,2,11,10,10.5,2,4.7,7.238,>10,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Chaetognatha,NA,Sagittoidea,NA,NA,NA,NA,NA,NA,NA,NA,Sagittoidea,NA,1,5,5,5,3,3.1,4.774,5 to 10,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Nauplii,Euphausiidae_Nauplii,NA,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,1,3.7,3.7,3.7,1,1.5,2.31,2 to 5,N,NA,VF
U5441,Chum,2019-08-29,92.3,142.142,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,longiremis,NA,Acartia_longiremis,NA,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.5,2.5,2.5,2,0.5,0.77,2 to 5,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cnidaria,NA,1,24,24,24,3,134.6,207.284,>10,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,3,3,3,2,0.1,0.154,2 to 5,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,2,3.4,3.4,3.4,1,2.8,4.312,2 to 5,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,2,3.2,3.2,3.2,2,1.5,2.31,2 to 5,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,3,3,3,1,0.8,1.232,2 to 5,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U5440,Chum,2019-08-29,112.6,173.404,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,longiremis,NA,Acartia_longiremis,NA,4,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nematoda,NA,1,2,2,2,0,0.1,0.154,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,Nematocera,Culicomorpha,NA,NA,NA,NA,Culicomorpha,NA,1,3,3,3,2,0.3,0.462,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,0.4,0.4,0.4,3,0.1,0.154,<1,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Chordata,Verbrata,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,Egg,Actinopterygii_Egg,NA,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,F,1,4.5,4.5,4.5,1,1.2,1.848,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,8,4,3.2,3.6,1,10.6,16.324,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,32,4,3.2,3.6,2,33,50.82,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,3,3,3,1,0.9,1.386,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,25,2,1,1.5,3,18.8,28.952,2 to 5,N,NA,VF
U5416,Pink,2019-08-29,71.7,110.418,0-25%,12.5,Animalia,Arthropoda,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacea,NA,1,2,1.2,1.6,4,9.9,15.246,1 to 2,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,NA,NA,NA,NA,NA,NA,NA,Parasite,Trematoda_Parasite,NA,1,2.6,2.6,2.6,0,0.1,0.154,2 to 5,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,NA,1,0.8,0.8,0.8,4,0.1,0.154,<1,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,0.7,0.7,0.7,3,0.1,0.154,<1,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Egg,Euphausiidae_Egg,NA,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,2,3.5,3.5,3.5,1,0.6,0.924,2 to 5,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,8,4.2,3.3,3.75,1,11,16.94,2 to 5,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,22,3.8,3.2,3.5,2,19.1,29.414,2 to 5,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,F,1,2.6,2.6,2.6,2,0.5,0.77,2 to 5,N,NA,VF
U5415,Pink,2019-08-30,32.8,50.512,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,20,2.7,2.1,2.4,2,14.1,21.714,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,4,2.4,2,2.2,2,1,1.54,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,2,3,3,3,2,0.3,0.462,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,F,1,3.5,3.5,3.5,2,0.7,1.078,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,M,1,2,2,2,1,0.1,0.154,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,19,4.1,3.2,3.65,1,25.6,39.424,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,34,4,3.2,3.6,2,34.8,53.592,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,2,3,3,3,1,1.5,2.31,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,4,3,2.5,2.75,2,2.4,3.696,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,15,2,1,1.5,3,10.3,15.862,2 to 5,N,NA,VF
U5414,Pink,2019-08-30,56.7,87.318,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,1,1.4,1.4,1.4,1,0.1,0.154,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microplastic,NA,Object,Microplastic_Object,NA,1,4.5,4.5,4.5,0,0.1,0.154,2 to 5,N,"transparent, four-pronged end with long fiber-like extension (plastic tag for clothes?)",VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Cumacea,Nannastacidae,NA,NA,NA,NA,NA,Nannastacidae,NA,1,3,3,3,1,0.1,0.154,2 to 5,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Cumacea,NA,NA,NA,NA,NA,NA,Cumacea,NA,1,1.2,1.2,1.2,2,0.1,0.154,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,0.6,0.6,0.6,3,0.1,0.154,<1,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,0.4,0.4,0.4,3,0.1,0.154,<1,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,4,1.9,1.9,1.9,2,1.8,2.772,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,NA,4,2,1,1.5,2,2.4,3.696,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,3,3.8,3.3,3.55,1,3.2,4.928,2 to 5,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,22,3.6,3.2,3.4,2,17.6,27.104,2 to 5,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,2,2.8,2.5,2.65,1,1.2,1.848,2 to 5,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,3,2,1.8,1.9,1,0.8,1.232,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,27,2,1,1.5,3,15,23.1,2 to 5,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Egg,Euphausiidae_Egg,NA,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,NA,2,1.7,1.7,1.7,1,0.3,0.462,1 to 2,N,NA,VF
U5413,Pink,2019-08-30,29.9,46.046,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,4,1.6,1.2,1.4,2,1,1.54,1 to 2,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,Nematocera,Culicomorpha,NA,NA,NA,NA,Culicomorpha,NA,7,3.8,2,2.9,3,1.3,2.002,2 to 5,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,NA,1,2.5,2.5,2.5,1,0.5,0.77,2 to 5,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,4,4,4,2,0.4,0.616,2 to 5,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,NA,NA,Nauplii,Calanidae_Nauplii,NA,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,1,1.7,1.7,1.7,1,0.1,0.154,1 to 2,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,13,3.7,3.2,3.45,1,16.9,26.026,2 to 5,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,24,3.7,3.2,3.45,2,17.3,26.642,2 to 5,N,NA,VF
U5412,Pink,2019-09-03,34.2,52.668,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,12,2.4,2,2.2,3,10.6,16.324,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,NA,NA,NA,Hyperiidae,NA,1,1.5,1.5,1.5,2,0.1,0.154,1 to 2,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Egg,Euphausiidae_Egg,NA,1,0.3,0.3,0.3,2,0.1,0.154,<1,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,1,1,1,3,0.1,0.154,1 to 2,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,2,2,1.7,1.85,2,0.3,0.462,1 to 2,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Megalopa,Brachyura_Megalopa,NA,1,2,2,2,2,1,1.54,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,5,2,1.7,1.85,1,1.6,2.464,1 to 2,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,2,1.4,1.4,1.4,2,0.5,0.77,1 to 2,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,12,4.2,3.2,3.7,1,15.6,24.024,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,20,3.6,3.2,3.4,2,16.5,25.41,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,3,3,2.7,2.85,1,2,3.08,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,1,2.5,2.5,2.5,2,0.6,0.924,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,11,2,1,1.5,3,6.1,9.394,2 to 5,N,NA,VF
U5361,Pink,2019-09-04,46.2,71.148,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,2,1.8,1.2,1.5,2,0.1,0.154,1 to 2,N,NA,VF
U5360,Pink,2019-09-05,37.3,57.442,0-25%,12.5,Animalia,Chaetognatha,NA,Sagittoidea,NA,NA,NA,NA,NA,NA,NA,NA,Sagittoidea,NA,2,5,3,4,3,2,3.08,2 to 5,N,NA,VF
