ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,,2,2.7,2.4,2.55,2,1.4,2.156,2 to 5,N,,Epilabidocera_longipedata,Epilabidocera_longipedata,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,3,2.5,2.5,2.5,1,1.3,2.002,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Mesocalanus,tenuicornis,,,2,2.1,2,2.05,1,0.3,0.462,2 to 5,N,,Mesocalanus_tenuicornis,Mesocalanus_tenuicornis,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,1,3.2,3.2,3.2,2,0.5,0.77,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,3,2.9,2.5,2.7,2,0.9,1.386,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,11,2,2,2,3,3.5,5.39,2 to 5,N,,Calanoida,Calanoida,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,2,1.4,1.2,1.3,1,0.1,0.154,1 to 2,N,,Aetideus_divergens,Aetideus_divergens,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,4,1.7,1.5,1.6,2,0.2,0.308,1 to 2,N,,Centropages_abdominalis,Centropages_abdominalis,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,,,7,1.9,1.3,1.6,1,0.7,1.078,1 to 2,N,,Tortanus_discaudatus,Tortanus_discaudatus,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,,Acartia_longiremis,Acartia_longiremis,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,25,1.8,1.2,1.5,1,2,3.08,1 to 2,N,,Pseudocalanus,Pseudocalanus,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,102,1.5,1,1.25,2,5.8,8.932,1 to 2,N,,Pseudocalanus,Pseudocalanus,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,110,1.9,1,1.45,2,4.6,7.084,1 to 2,N,,Calanoida,Calanoida,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5381,Pink,2019-04-10,4.5,257,200.3,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,,,,,,,,,42,1,0.5,0.75,4,3.2,4.928,<1,N,,Copepoda,Copepoda,2018-10-15,None,Present,13.3,112,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-4,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,,,,,,,,,,Detritus,,,,5,0.8,0.3,0.55,2,0.1,0.154,<1,N,,Detritus,Detritus,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,,,,1,2.3,2.3,2.3,2,0.8,1.232,2 to 5,N,,Culicomorpha,Culicomorpha,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1,0.7,0.85,3,0.8,1.232,<1,N,,Insecta,Insecta,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Fabia,subquadrata,Zoea_III,,1,2.2,2.2,2.2,1,0.3,0.462,2 to 5,N,,Fabia_subquadrata,Fabia_subquadrata_Zoea_III,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea_II,,1,1.8,1.8,1.8,1,0.1,0.154,1 to 2,N,,Lophopanopeus_bellus,Lophopanopeus_bellus_Zoea_II,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,Grapsidae,Hemigrapsus,,Zoea,,2,2.8,2.2,2.5,2,0.5,0.77,2 to 5,N,,Hemigrapsus,Hemigrapsus_Zoea,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,1.4,1.4,1.4,3,0.3,0.462,1 to 2,N,,Brachyura,Brachyura_Zoea,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,3,1.8,1.6,1.7,2,0.1,0.154,1 to 2,N,,Euphausiidae,Euphausiidae_Calyptopis,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,5,1,0.7,0.85,2,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Calyptopis,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,11,3.5,2.4,2.95,1,2.2,3.388,2 to 5,N,,Euphausiidae,Euphausiidae_Furcilia,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,4,2,1.3,1.65,2,0.7,1.078,1 to 2,N,,Euphausiidae,Euphausiidae_Furcilia,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,10,1.6,1,1.3,3,0.5,0.77,1 to 2,N,,Euphausiidae,Euphausiidae_Furcilia,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,3,0.8,0.7,0.75,1,0.1,0.154,<1,N,,Balanus_glandula,Balanus_glandula_Cyprid,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,2,1.1,1.1,1.1,1,0.1,0.154,1 to 2,N,,Ditrichocorycaeus_anglicus,Ditrichocorycaeus_anglicus,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
U5382,Pink,2019-04-11,6.5,329.5,204.9,84.8,130.592,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,2,1.6,1.4,1.5,1,0.2,0.308,1 to 2,N,,Harpacticus,Harpacticus,2018-10-15,None,Present,12.5,106,110,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-10-J08-PI-1,JE268N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE268,1,targeted,50.480214,-126.4142,2016-06-10 13:45:00 PDT,2,NA,NA,NA,yes,30,1000,10,2000,10,2000,0,0,10,100,NA,NA,SEMSP,NA,,2016-06-10,J08,"Lauren Portner, Sam James, Claire Atkinson, Melissa Orobko",moderate,100,0,0,NA,NA,NA,NA,1,10.5,1,NA,1,standard,NA
